Review,Palabras,Lemma,Class
"Es una buena opción para degustar diversos platos a precios económicos después de un paseo x el capitolio. Su bolsillo los agradecerá. Mejor reservar x que el
Día de amor había una cola interminable.","['Es', 'una', 'buena', 'opción', 'para', 'degustar', 'diversos', 'platos', 'a', 'precios', 'económicos', 'después', 'de', 'un', 'paseo', 'x', 'el', 'capitolio', '.', 'Su', 'bolsillo', 'los', 'agradecerá', '.', 'Mejor', 'reservar', 'x', 'que', 'el', 'Día', 'de', 'amor', 'había', 'una', 'cola', 'interminable', '.']",ser uno buen opción para degustar diverso plato a precio económico después de uno paseo x el capitolio . su bolsillo él agradecer . mejor reservar x que el Día de amor haber uno cola interminable .,4
"En Cartagena por primera vez,  no puede faltar la visita al Castillo de San Felipe. La verdad es impresionante, lo tienen hermoso y hay que tomar el tour guiado que lo pasea a uno por todos los callejones y pasadizos y es muy buen plan. No me acuerdo cuanto vale la entrada, pero no es muy costoso.","['En', 'Cartagena', 'por', 'primera', 'vez', ',', 'no', 'puede', 'faltar', 'la', 'visita', 'al', 'Castillo', 'de', 'San', 'Felipe', '.', 'La', 'verdad', 'es', 'impresionante', ',', 'lo', 'tienen', 'hermoso', 'y', 'hay', 'que', 'tomar', 'el', 'tour', 'guiado', 'que', 'lo', 'pasea', 'a', 'uno', 'por', 'todos', 'los', 'callejones', 'y', 'pasadizos', 'y', 'es', 'muy', 'buen', 'plan', '.', 'No', 'me', 'acuerdo', 'cuanto', 'vale', 'la', 'entrada', ',', 'pero', 'no', 'es', 'muy', 'costoso', '.']","en Cartagena por primero vez , no poder faltar el visita al Castillo de San Felipe . el verdad ser impresionante , él tener hermoso y haber que tomar el tour guiado que él pasear a uno por todo el callejón y pasadizo y ser mucho buen plan . no yo acordar cuanto valer el entrada , pero no ser mucho costoso .",4
"Esplendor marchito, con necesidad de traerlo en particular los ascensores, que no todos los días. Sin embargo, los porteros fueron muy eficientes y serviciales, ir más allá. La información turística era deficiente e ineficiente prometiendo volver a mí con información, pero fallando. Se requiere para ir a otro hotel para conseguir reservas turísticas","['Esplendor', 'marchito', ',', 'con', 'necesidad', 'de', 'traerlo', 'en', 'particular', 'los', 'ascensores', ',', 'que', 'no', 'todos', 'los', 'días', '.', 'Sin', 'embargo', ',', 'los', 'porteros', 'fueron', 'muy', 'eficientes', 'y', 'serviciales', ',', 'ir', 'más', 'allá', '.', 'La', 'información', 'turística', 'era', 'deficiente', 'e', 'ineficiente', 'prometiendo', 'volver', 'a', 'mí', 'con', 'información', ',', 'pero', 'fallando', '.', 'Se', 'requiere', 'para', 'ir', 'a', 'otro', 'hotel', 'para', 'conseguir', 'reservas', 'turísticas']","Esplendor marchito , con necesidad de traer él en particular el ascensor , que no todo el día . sin embargo , el portero ser mucho eficiente y servicial , ir más allá . el información turístico ser deficiente e ineficiente prometer volver a yo con información , pero fallar . él requerir para ir a otro hotel para conseguir reserva turístico",2
muy bonito..vale la pena el pisaje es realmente hermoso...pero toka tener cuidado subiendo pq se ven algunas caras no tan amigables...,"['muy', 'bonito', '..', 'vale', 'la', 'pena', 'el', 'pisaje', 'es', 'realmente', 'hermoso', '...', 'pero', 'toka', 'tener', 'cuidado', 'subiendo', 'pq', 'se', 'ven', 'algunas', 'caras', 'no', 'tan', 'amigables', '...']",mucho bonito .. valer el pena el pisaje ser realmente hermoso ... pero toka tener cuidado subir pq él ver alguno cara no tanto amigabl ...,3
"Esta plaza estaba casi perdido, pero había sido reconstruido 187 funcionamiento anterior como un mercado rodeado por los comerciantes casas.Cuando nos fuimos, la escultura titulada ""El hombre temporal comensal"" había sido retenido por demanda popular local! Ver foto.","['Esta', 'plaza', 'estaba', 'casi', 'perdido', ',', 'pero', 'había', 'sido', 'reconstruido', '187', 'funcionamiento', 'anterior', 'como', 'un', 'mercado', 'rodeado', 'por', 'los', 'comerciantes', 'casas.Cuando', 'nos', 'fuimos', ',', 'la', 'escultura', 'titulada', '``', 'El', 'hombre', 'temporal', 'comensal', ""''"", 'había', 'sido', 'retenido', 'por', 'demanda', 'popular', 'local', '!', 'Ver', 'foto', '.']","este plaza estar casi perdido , pero haber ser reconstruir 187 funcionamiento anterior como uno mercado rodeado por el comerciante casa . cuando yo ir , el escultura titulado ` ` el hombre temporal comensal '' haber ser retener por demanda popular local ! ver foto .",2
"La comida es muy sabrosa, así como las bebidas. La ubicación está cerca de muchos sitios para turistas. Si vas, tienes que probar ""Los cuatro yucas"" te da una introducción a la comida yucateca. Si vas en el fin de semana en 2-3 pm, puede...hacer una reserva. Así que no espere mucho tiempo.Más","['La', 'comida', 'es', 'muy', 'sabrosa', ',', 'así', 'como', 'las', 'bebidas', '.', 'La', 'ubicación', 'está', 'cerca', 'de', 'muchos', 'sitios', 'para', 'turistas', '.', 'Si', 'vas', ',', 'tienes', 'que', 'probar', '``', 'Los', 'cuatro', 'yucas', ""''"", 'te', 'da', 'una', 'introducción', 'a', 'la', 'comida', 'yucateca', '.', 'Si', 'vas', 'en', 'el', 'fin', 'de', 'semana', 'en', '2-3', 'pm', ',', 'puede', '...', 'hacer', 'una', 'reserva', '.', 'Así', 'que', 'no', 'espere', 'mucho', 'tiempo.Más']","el comida ser mucho sabroso , así como el bebida . el ubicación estar cerca de mucho sitio para turista . si ir , tener que probar ` ` el cuatro yucas '' tú dar uno introducción a el comida yucateco . si ir en el fin de semana en 2-3 pm , poder ... hacer uno reserva . así que no esperar mucho tiempo . más",3
"¿Cómo este antiguo construir estas estructuras increíbles? Todo está lleno de simbolismo: ver las sombras aparecen en determinados días cada año, ver el templo, observatorio, ball, etc. Un montón de vendedores venden chucherías, joyería, etc., con mucha competencia para sus negocios, así que siéntase libre de regatear por un buen precio, mejor que en Cancún.","['¿Cómo', 'este', 'antiguo', 'construir', 'estas', 'estructuras', 'increíbles', '?', 'Todo', 'está', 'lleno', 'de', 'simbolismo', ':', 'ver', 'las', 'sombras', 'aparecen', 'en', 'determinados', 'días', 'cada', 'año', ',', 'ver', 'el', 'templo', ',', 'observatorio', ',', 'ball', ',', 'etc', '.', 'Un', 'montón', 'de', 'vendedores', 'venden', 'chucherías', ',', 'joyería', ',', 'etc.', ',', 'con', 'mucha', 'competencia', 'para', 'sus', 'negocios', ',', 'así', 'que', 'siéntase', 'libre', 'de', 'regatear', 'por', 'un', 'buen', 'precio', ',', 'mejor', 'que', 'en', 'Cancún', '.']","¿ cómo este antiguo construir este estructura increíble ? todo estar lleno de simbolismo : ver el sombra aparecer en determinado día cada año , ver el templo , observatorio , ball , etc . uno montón de vendedor vender chuchería , joyería , etc. , con mucho competencia para su negocio , así que siéntar libre de regatear por uno buen precio , mejor que en Cancún .",4
"Mi experiencia fue agradable. Al llegar te encuentras con un pequeño parque dónde se encuentra el volcán. En el exterior se puede apreciar el letrero con el nombre del volcán en letras grandes (CUEXCOMATE), en el cuál se puede uno tomar fotos. Para acceder al volcán se debe de pagar la cantidad de 12 pesos. Primeramente se encuentra un letrero con las características del volcán que vale la pena leer. Posteriormente asciendes las escaleras para poder ingresar al mismo y después desciendes otras escaleras nuevamente. Ya dentro se encuentra un guía, el cuál da su explicación cada cierto corto periodo de tiempo, el cuál vale la pena escuchar. En mi caso nos mencionó que no cobra pero que aceptaba propina, a lo que decidí darle (es opcional). Lo que me gustó fue la historia, características y la estructura del volcán en sí, además de que se pueden sacar muy buenas fotos. En cuanto a lo que no me gustó la verdad no encontré algo que me disgustará.","['Mi', 'experiencia', 'fue', 'agradable', '.', 'Al', 'llegar', 'te', 'encuentras', 'con', 'un', 'pequeño', 'parque', 'dónde', 'se', 'encuentra', 'el', 'volcán', '.', 'En', 'el', 'exterior', 'se', 'puede', 'apreciar', 'el', 'letrero', 'con', 'el', 'nombre', 'del', 'volcán', 'en', 'letras', 'grandes', '(', 'CUEXCOMATE', ')', ',', 'en', 'el', 'cuál', 'se', 'puede', 'uno', 'tomar', 'fotos', '.', 'Para', 'acceder', 'al', 'volcán', 'se', 'debe', 'de', 'pagar', 'la', 'cantidad', 'de', '12', 'pesos', '.', 'Primeramente', 'se', 'encuentra', 'un', 'letrero', 'con', 'las', 'características', 'del', 'volcán', 'que', 'vale', 'la', 'pena', 'leer', '.', 'Posteriormente', 'asciendes', 'las', 'escaleras', 'para', 'poder', 'ingresar', 'al', 'mismo', 'y', 'después', 'desciendes', 'otras', 'escaleras', 'nuevamente', '.', 'Ya', 'dentro', 'se', 'encuentra', 'un', 'guía', ',', 'el', 'cuál', 'da', 'su', 'explicación', 'cada', 'cierto', 'corto', 'periodo', 'de', 'tiempo', ',', 'el', 'cuál', 'vale', 'la', 'pena', 'escuchar', '.', 'En', 'mi', 'caso', 'nos', 'mencionó', 'que', 'no', 'cobra', 'pero', 'que', 'aceptaba', 'propina', ',', 'a', 'lo', 'que', 'decidí', 'darle', '(', 'es', 'opcional', ')', '.', 'Lo', 'que', 'me', 'gustó', 'fue', 'la', 'historia', ',', 'características', 'y', 'la', 'estructura', 'del', 'volcán', 'en', 'sí', ',', 'además', 'de', 'que', 'se', 'pueden', 'sacar', 'muy', 'buenas', 'fotos', '.', 'En', 'cuanto', 'a', 'lo', 'que', 'no', 'me', 'gustó', 'la', 'verdad', 'no', 'encontré', 'algo', 'que', 'me', 'disgustará', '.']","mi experiencia ser agradable . al llegar tú encontrar con uno pequeño parque dónde él encontrar el volcán . en el exterior él poder apreciar el letrero con el nombre del volcán en letra grande ( CUEXCOMATE ) , en el cuál él poder uno tomar foto . para acceder al volcán él deber de pagar el cantidad de 12 pesos . primeramente él encontrar uno letrero con el característica del volcán que valer el pena leer . posteriormente ascender el escalera para poder ingresar al mismo y después desciendes otro escalera nuevamente . ya dentro él encontrar uno guía , el cuál dar su explicación cada cierto corto periodo de tiempo , el cuál valer el pena escuchar . en mi caso yo mencionar que no cobrar pero que aceptar propín , a él que decidir dar él ( ser opcional ) . él que yo gustar ser el historia , característica y el estructura del volcán en él , además de que él poder sacar mucho buena foto . en cuanto a él que no yo gustar el verdad no encontré algo que yo disgustacer .",4
"Excelente atención, Leandro nuestro mesero fue demasiado atento, indagó si estábamos de celebración, y nos atendieron demasiado bien, hicieron de nuestro Aniversario #15 algo mucho más especial","['Excelente', 'atención', ',', 'Leandro', 'nuestro', 'mesero', 'fue', 'demasiado', 'atento', ',', 'indagó', 'si', 'estábamos', 'de', 'celebración', ',', 'y', 'nos', 'atendieron', 'demasiado', 'bien', ',', 'hicieron', 'de', 'nuestro', 'Aniversario', '#', '15', 'algo', 'mucho', 'más', 'especial']","excelente atención , Leandro nuestro mesero ser demasiado atento , indagar si estár de celebración , y yo atender demasiado bien , hacer de nuestro Aniversario # 15 algo mucho más especial",3
"Nos alojamos en el plano nacional de Cuba en La Habana para 3 noches. hotel edificio muy interesante y agujereado con historia - habitaciones muy anticuado, pero limpio. Es Algo que hay que hacer, es el tour de hotel (dos veces al día 10 am y 4 pm).  Esto parecía ser un hotel de tránsito para 2 o 3 noches. El personal parecía cansado y desanimado pero estaban haciendo todo lo posible. Nos pareció que la cena y el desayuno buffet era particular pobre en nuestra visita. Ten cuidado con lo que prefiera. comida en un estado semi-cálido por un largo tiempo y no muy apetecible incluso para estándares cubanos. El exterior restaurante criollo ""La Barraca"" no es mucho mejor. Sin embargo, pasado éste y disfrutar de la ubicación, la historia y la Habana. Cambiar el dinero en la Cadeca…","['Nos', 'alojamos', 'en', 'el', 'plano', 'nacional', 'de', 'Cuba', 'en', 'La', 'Habana', 'para', '3', 'noches', '.', 'hotel', 'edificio', 'muy', 'interesante', 'y', 'agujereado', 'con', 'historia', '-', 'habitaciones', 'muy', 'anticuado', ',', 'pero', 'limpio', '.', 'Es', 'Algo', 'que', 'hay', 'que', 'hacer', ',', 'es', 'el', 'tour', 'de', 'hotel', '(', 'dos', 'veces', 'al', 'día', '10', 'am', 'y', '4', 'pm', ')', '.', 'Esto', 'parecía', 'ser', 'un', 'hotel', 'de', 'tránsito', 'para', '2', 'o', '3', 'noches', '.', 'El', 'personal', 'parecía', 'cansado', 'y', 'desanimado', 'pero', 'estaban', 'haciendo', 'todo', 'lo', 'posible', '.', 'Nos', 'pareció', 'que', 'la', 'cena', 'y', 'el', 'desayuno', 'buffet', 'era', 'particular', 'pobre', 'en', 'nuestra', 'visita', '.', 'Ten', 'cuidado', 'con', 'lo', 'que', 'prefiera', '.', 'comida', 'en', 'un', 'estado', 'semi-cálido', 'por', 'un', 'largo', 'tiempo', 'y', 'no', 'muy', 'apetecible', 'incluso', 'para', 'estándares', 'cubanos', '.', 'El', 'exterior', 'restaurante', 'criollo', '``', 'La', 'Barraca', ""''"", 'no', 'es', 'mucho', 'mejor', '.', 'Sin', 'embargo', ',', 'pasado', 'éste', 'y', 'disfrutar', 'de', 'la', 'ubicación', ',', 'la', 'historia', 'y', 'la', 'Habana', '.', 'Cambiar', 'el', 'dinero', 'en', 'la', 'Cadeca…']","yo alogir en el plano nacional de Cuba en el Habana para 3 noche . hotel edificio mucho interesante y agujereado con historia - habitación mucho anticuado , pero limpio . ser algo que haber que hacer , ser el tour de hotel ( dos vez al día 10 am y 4 pm ) . este parecer ser uno hotel de tránsito para 2 o 3 noche . el personal parecer cansado y desanimado pero estar hacer todo él posible . yo parecer que el cena y el desayuno buffet ser particular pobre en nuestro visita . ten cuidado con él que preferir . comida en uno estado semi-cálido por uno largo tiempo y no mucho apetecible incluso para estándar cubano . el exterior restaurante criollo ` ` el Barraca '' no ser mucho mejor . sin embargo , pasado este y disfrutar de el ubicación , el historia y el Habana . cambiar el dinero en el Cadeca …",2
Nos alojamos aquí una noche en Septembe y puedo decir que el servicio era bueno la habitación estaba muy pasada de moda. La comida en el buffet era terrible sólo unas cuantas cosas en el buffet era incluso comestible. i would reccomemd este hotel sólo si su escala no es más que una estancia de una noche.,"['Nos', 'alojamos', 'aquí', 'una', 'noche', 'en', 'Septembe', 'y', 'puedo', 'decir', 'que', 'el', 'servicio', 'era', 'bueno', 'la', 'habitación', 'estaba', 'muy', 'pasada', 'de', 'moda', '.', 'La', 'comida', 'en', 'el', 'buffet', 'era', 'terrible', 'sólo', 'unas', 'cuantas', 'cosas', 'en', 'el', 'buffet', 'era', 'incluso', 'comestible', '.', 'i', 'would', 'reccomemd', 'este', 'hotel', 'sólo', 'si', 'su', 'escala', 'no', 'es', 'más', 'que', 'una', 'estancia', 'de', 'una', 'noche', '.']",yo alogir aquí uno noche en Septembe y poder decir que el servicio ser bueno el habitación estar mucho pasado de moda . el comida en el buffet ser terrible sólo uno cuanta cosa en el buffet ser incluso comestible . i would reccomemd este hotel sólo si su escala no ser más que uno estancia de uno noche .,3
Nos recomendaron el lugar y la comida está muy buena (porciones algo pequeñas) pero la actitud del mesero deja mucho que desear.,"['Nos', 'recomendaron', 'el', 'lugar', 'y', 'la', 'comida', 'está', 'muy', 'buena', '(', 'porciones', 'algo', 'pequeñas', ')', 'pero', 'la', 'actitud', 'del', 'mesero', 'deja', 'mucho', 'que', 'desear', '.']",yo recomendar el lugar y el comida estar mucho buen ( porción algo pequeño ) pero el actitud del mesero dejar mucho que desear .,2
"Buen lugar para disfrutar de un rico desayuno, con una buena vista y una excelente atención del joven Héctor","['Buen', 'lugar', 'para', 'disfrutar', 'de', 'un', 'rico', 'desayuno', ',', 'con', 'una', 'buena', 'vista', 'y', 'una', 'excelente', 'atención', 'del', 'joven', 'Héctor']","buen lugar para disfrutar de uno rico desayuno , con uno buen vista y uno excelente atención del joven Héctor",4
"Lo mejor de este restaurante es el hermoso patio. Aparte de eso, la comida es buena (mi carne maridos era deliciosa, pero llegó frío) y mi pescado era normal (verduras lado y guacamole donde sosa). Lo peor es por lejos el servicio... tardamos una eternidad...en menús y nos ignoró mucho. Tengo que decir sus capuchinos y flan donde excelente!
No es lo suficientemente bueno para volverMás","['Lo', 'mejor', 'de', 'este', 'restaurante', 'es', 'el', 'hermoso', 'patio', '.', 'Aparte', 'de', 'eso', ',', 'la', 'comida', 'es', 'buena', '(', 'mi', 'carne', 'maridos', 'era', 'deliciosa', ',', 'pero', 'llegó', 'frío', ')', 'y', 'mi', 'pescado', 'era', 'normal', '(', 'verduras', 'lado', 'y', 'guacamole', 'donde', 'sosa', ')', '.', 'Lo', 'peor', 'es', 'por', 'lejos', 'el', 'servicio', '...', 'tardamos', 'una', 'eternidad', '...', 'en', 'menús', 'y', 'nos', 'ignoró', 'mucho', '.', 'Tengo', 'que', 'decir', 'sus', 'capuchinos', 'y', 'flan', 'donde', 'excelente', '!', 'No', 'es', 'lo', 'suficientemente', 'bueno', 'para', 'volverMás']","él mejor de este restaurante ser el hermoso patio . aparte de ese , el comida ser buen ( mi carne marido ser deliciós , pero llegar frío ) y mi pescado ser normal ( verdura lado y guacamo él donde sós ) . él peor ser por lejos el servicio ... tardar uno eternidad ... en menú y yo ignorar mucho . tener que decir su capuchino y flar donde excelente ! no ser él suficientemente bueno para volverMás",3
"Nos quedamos una semana en el Hotel y el servicio fue espectacular. Esta muy bien cuidado, limpio, y el desayuno es delicioso! La alberca esta de buen tamaño. Afuera están los paseos por calandria, marquesitas y la parada del turibus.  A 1 cuadra de Paseo Montejo. La mejor opción en Mérida.","['Nos', 'quedamos', 'una', 'semana', 'en', 'el', 'Hotel', 'y', 'el', 'servicio', 'fue', 'espectacular', '.', 'Esta', 'muy', 'bien', 'cuidado', ',', 'limpio', ',', 'y', 'el', 'desayuno', 'es', 'delicioso', '!', 'La', 'alberca', 'esta', 'de', 'buen', 'tamaño', '.', 'Afuera', 'están', 'los', 'paseos', 'por', 'calandria', ',', 'marquesitas', 'y', 'la', 'parada', 'del', 'turibus', '.', 'A', '1', 'cuadra', 'de', 'Paseo', 'Montejo', '.', 'La', 'mejor', 'opción', 'en', 'Mérida', '.']","yo quedar uno semana en el Hotel y el servicio ser espectacular . este mucho bien cuidado , limpio , y el desayuno ser delicioso ! el alberca este de buen tamaño . Afuera estar el paseo por calandria , marquesita y el parada del turibus . a 1 cuadra de Paseo Montejo . el mejor opción en Mérida .",4
El miércoles pasado almorcé. Exquisita comida. Buenisiiiima. La factura por dos: 517.000 cop. El mal sabor de boca me lo deja un mesero que me pide su propia propina!!!!! Porque la que dejo es para 98 personas😳😳😳. Y quería la suya. Pero donde estaba? En...Más,"['El', 'miércoles', 'pasado', 'almorcé', '.', 'Exquisita', 'comida', '.', 'Buenisiiiima', '.', 'La', 'factura', 'por', 'dos', ':', '517.000', 'cop', '.', 'El', 'mal', 'sabor', 'de', 'boca', 'me', 'lo', 'deja', 'un', 'mesero', 'que', 'me', 'pide', 'su', 'propia', 'propina', '!', '!', '!', '!', '!', 'Porque', 'la', 'que', 'dejo', 'es', 'para', '98', 'personas😳😳😳', '.', 'Y', 'quería', 'la', 'suya', '.', 'Pero', 'donde', 'estaba', '?', 'En', '...', 'Más']",el miércoles pasado almorcé . exquisitar comida . Buenisiiiima . el factura por dos : 517000 cop . el mal sabor de boca yo él dejar uno mesero que yo pedir su propio propina ! ! ! ! ! porque el que dejar ser para 98 persona 😳 😳 😳 . y querer el suyo . pero donde estar ? en ... más,2
"Yo pensé que había visto un montón de oro en Dubai, pero este lugar era otro nivel. La historia detrás del oro fue fascinante.Como nos encontramos ""golded"" estábamos al final de la visita.","['Yo', 'pensé', 'que', 'había', 'visto', 'un', 'montón', 'de', 'oro', 'en', 'Dubai', ',', 'pero', 'este', 'lugar', 'era', 'otro', 'nivel', '.', 'La', 'historia', 'detrás', 'del', 'oro', 'fue', 'fascinante.Como', 'nos', 'encontramos', '``', 'golded', ""''"", 'estábamos', 'al', 'final', 'de', 'la', 'visita', '.']","yo pensar que haber ver uno montón de oro en Dubai , pero este lugar ser otro nivel . el historia detrás del oro ser fascinante . como yo encontrar ` ` golded '' estár al final de el visita .",5
"Para nosotros, más allá de lo imponente de la Plaza, pensar en el Che, tan emotivo en el relato de Agustín, tuvo un significado especial, desde ahí se puede ver la biblioteca nacional, esta muy limpia y cuidada.","['Para', 'nosotros', ',', 'más', 'allá', 'de', 'lo', 'imponente', 'de', 'la', 'Plaza', ',', 'pensar', 'en', 'el', 'Che', ',', 'tan', 'emotivo', 'en', 'el', 'relato', 'de', 'Agustín', ',', 'tuvo', 'un', 'significado', 'especial', ',', 'desde', 'ahí', 'se', 'puede', 'ver', 'la', 'biblioteca', 'nacional', ',', 'esta', 'muy', 'limpia', 'y', 'cuidada', '.']","para yo , más allá de él imponente de el Plaza , pensar en el Che , tanto emotivo en el relato de Agustín , tener uno significado especial , desde ahí él poder ver el biblioteca nacional , este mucho limpio y cuidado .",5
"El lugar está muy bien para visitarlo, está el despacho del Che, las vista del atardecer son muy bonitas. Totalmente recomendado.","['El', 'lugar', 'está', 'muy', 'bien', 'para', 'visitarlo', ',', 'está', 'el', 'despacho', 'del', 'Che', ',', 'las', 'vista', 'del', 'atardecer', 'son', 'muy', 'bonitas', '.', 'Totalmente', 'recomendado', '.']","el lugar estar mucho bien para visitar él , estar el despacho del Che , el vista del atardecer ser mucho bonito . totalmente recomendado .",5
"Fue una experiencia muy positiva y muy grato, por todos los servicios recibos en los 6 días, que permanecí con mi señora esposa, 100 puntos por su buen servicios recibos a nosotros, hogala podamos volver","['Fue', 'una', 'experiencia', 'muy', 'positiva', 'y', 'muy', 'grato', ',', 'por', 'todos', 'los', 'servicios', 'recibos', 'en', 'los', '6', 'días', ',', 'que', 'permanecí', 'con', 'mi', 'señora', 'esposa', ',', '100', 'puntos', 'por', 'su', 'buen', 'servicios', 'recibos', 'a', 'nosotros', ',', 'hogala', 'podamos', 'volver']","ser uno experiencia mucho positivo y mucho grato , por todo el servicio recibo en el 6 día , que permanecer con mi señora espós , 100 punto por su buen servicio recibo a yo , hogala poder volver",5
"Anteriormente me gustaba pero se ha quedado con sus mismos platillos, no hay variedad, no hay calidad y mucho menos servicio, lastima, le he dado mas de una oportunidad y siempre es lo mismo.  Por ahora ya no es una opción para visitar.","['Anteriormente', 'me', 'gustaba', 'pero', 'se', 'ha', 'quedado', 'con', 'sus', 'mismos', 'platillos', ',', 'no', 'hay', 'variedad', ',', 'no', 'hay', 'calidad', 'y', 'mucho', 'menos', 'servicio', ',', 'lastima', ',', 'le', 'he', 'dado', 'mas', 'de', 'una', 'oportunidad', 'y', 'siempre', 'es', 'lo', 'mismo', '.', 'Por', 'ahora', 'ya', 'no', 'es', 'una', 'opción', 'para', 'visitar', '.']","anteriormente yo gustar pero él haber quedar con su mismo platillo , no haber variedad , no haber calidad y mucho menos servicio , lastima , él haber dar mas de uno oportunidad y siempre ser él mismo . por ahora ya no ser uno opción para visitar .",2
"Muy organizado. Es un lugar magico. La entrada es un poco costosa, ya que es un lugar que en menos de dos horas se puede recorrer. ","['Muy', 'organizado', '.', 'Es', 'un', 'lugar', 'magico', '.', 'La', 'entrada', 'es', 'un', 'poco', 'costosa', ',', 'ya', 'que', 'es', 'un', 'lugar', 'que', 'en', 'menos', 'de', 'dos', 'horas', 'se', 'puede', 'recorrer', '.']","mucho organizado . ser uno lugar magico . el entrada ser uno poco costoso , ya que ser uno lugar que en menos de dos hora él poder recorrer .",4
"Pésimo servicio, nocontestan el teléfono en rececpción y cuando les pides algo te dicen que sí te lo envían a la habitación pero no te dicen cuando; tienes que hablar 6 y 7 veces para que te hagan caso","['Pésimo', 'servicio', ',', 'nocontestan', 'el', 'teléfono', 'en', 'rececpción', 'y', 'cuando', 'les', 'pides', 'algo', 'te', 'dicen', 'que', 'sí', 'te', 'lo', 'envían', 'a', 'la', 'habitación', 'pero', 'no', 'te', 'dicen', 'cuando', ';', 'tienes', 'que', 'hablar', '6', 'y', '7', 'veces', 'para', 'que', 'te', 'hagan', 'caso']","pésimo servicio , nocontestar el teléfono en rececpción y cuando él pid algo tú decir que sí tú él envir a el habitación pero no tú decir cuando ; tener que hablar 6 y 7 vez para que tú hacer caso",2
"Pagamos 4 noches y solo les aguantamos 1, pides cuna y te la dejan sin armar , si quieres una cama individual te cobran mas , tienen letreritos en la habitación innecesarios solo saturan la vista (algo asi de q la camarera no lava trastes) tremenda fila para cenar y no puedes pasar del restaurant al bufet te vigilan los meseros y te regañan comida mala y por si fuera poco la animación nocturna 100% ingles como si el 10% de mexicanos q estabamos no mereciamos un poco te participación. Por $100 menos fuimos a otro con suite , te dejan instalada la cuna , alimentos buenos sin q lo pidas te lavan trastes te dejan cama ind sin cargo y una super atención. Cuando decidimos retirarnos los gerentes si pusieron atención a nuestras inconformidades y buscaron una solución pero a nosotros ya no nos intereso","['Pagamos', '4', 'noches', 'y', 'solo', 'les', 'aguantamos', '1', ',', 'pides', 'cuna', 'y', 'te', 'la', 'dejan', 'sin', 'armar', ',', 'si', 'quieres', 'una', 'cama', 'individual', 'te', 'cobran', 'mas', ',', 'tienen', 'letreritos', 'en', 'la', 'habitación', 'innecesarios', 'solo', 'saturan', 'la', 'vista', '(', 'algo', 'asi', 'de', 'q', 'la', 'camarera', 'no', 'lava', 'trastes', ')', 'tremenda', 'fila', 'para', 'cenar', 'y', 'no', 'puedes', 'pasar', 'del', 'restaurant', 'al', 'bufet', 'te', 'vigilan', 'los', 'meseros', 'y', 'te', 'regañan', 'comida', 'mala', 'y', 'por', 'si', 'fuera', 'poco', 'la', 'animación', 'nocturna', '100', '%', 'ingles', 'como', 'si', 'el', '10', '%', 'de', 'mexicanos', 'q', 'estabamos', 'no', 'mereciamos', 'un', 'poco', 'te', 'participación', '.', 'Por', '$', '100', 'menos', 'fuimos', 'a', 'otro', 'con', 'suite', ',', 'te', 'dejan', 'instalada', 'la', 'cuna', ',', 'alimentos', 'buenos', 'sin', 'q', 'lo', 'pidas', 'te', 'lavan', 'trastes', 'te', 'dejan', 'cama', 'ind', 'sin', 'cargo', 'y', 'una', 'super', 'atención', '.', 'Cuando', 'decidimos', 'retirarnos', 'los', 'gerentes', 'si', 'pusieron', 'atención', 'a', 'nuestras', 'inconformidades', 'y', 'buscaron', 'una', 'solución', 'pero', 'a', 'nosotros', 'ya', 'no', 'nos', 'intereso']","pagar 4 noche y solo él aguantar 1 , pides cuna y tú él dejar sin armar , si querer uno cama individual tú cobrar mas , tener letrerito en el habitación innecesario solo saturar el vista ( algo asi de q el camarera no lava traste ) tremendo fila para cenar y no poder pasar del restaurant al bufet tú vigilar el mesero y tú regañar comida malo y por si ser poco el animación nocturno 100 % ingl como si el 10 % de mexicano q estabamo no mereciar uno poco tú participación . por $ 100 menos ir a otro con suite , tú dejar instalado el cuna , alimento buen sin q él pida tú lavar trast tú dejar cama ind sin cargo y uno super atención . cuando decidir retirarno el gerente si poner atención a nuestro inconformidad y buscar uno solución pero a yo ya no yo interesar",2
